node,heuristic_score
38260,0.503912
38261,0.503912
38262,0.503912
38263,0.503912
38264,0.0205399
38265,0.503912
38266,0.503912
38267,0.503912
38268,0.503912
38269,0.503912
38270,0.503912
38271,0.503912
38272,0.503912
38273,0.0138889
38274,0.503912
38275,0.503912
38276,0.503912
38277,0.0238654
38278,0.0371674
38279,0.503912
38280,0.0438185
38281,0.503912
38282,0.0105634
38283,0.503912
38284,0.503912
38285,0.503912
38286,0.503912
38287,0.00723787
38288,0.503912
38289,0.503912
38290,0.503912
38291,0.503912
38292,0.503912
38293,0.503912
38294,0.00723787
38295,0.503912
38296,0.503912
38297,0.503912
38298,0.503912
38299,0.503912
38300,0.503912
38301,0.0271909
38302,0.00723787
38303,0.503912
38304,0.503912
38305,0.503912
38306,0.0205399
38307,0.503912
38308,0.503912
38309,0.503912
38310,0.503912
38311,0.503912
38312,0.503912
38313,0.503912
38314,0.0238654
38315,0.503912
38316,0.503912
38317,0.503912
38318,0.503912
38319,0.503912
38320,0.503912
38321,0.047144
38322,0.503912
38323,0.0105634
38324,0.503912
38325,0.503912
38326,0.503912
38327,0.503912
38328,0.503912
38329,0.503912
38330,0.503912
38331,0.503912
38332,0.503912
38333,0.0305164
38334,0.503912
38335,0.503912
38336,0.0105634
38337,0.503912
38338,0.503912
38339,0.503912
38340,0.503912
38341,0.503912
38342,0.503912
38343,0.503912
38344,0.503912
38345,0.503912
38346,0.503912
38347,0.503912
38348,0.503912
38349,0.503912
38350,0.503912
38351,0.503912
38352,0.503912
38353,0.503912
38354,0.0138889
38355,0.503912
38356,0.503912
38357,0.503912
38358,0.503912
38359,0.503912
38360,0.503912
38361,0.503912
38362,0.503912
38363,0.503912
38364,0.503912
38365,0.503912
38366,0.503912
38367,0.0105634
38368,0.503912
38369,0.503912
38370,0.503912
38371,0.503912
38372,0.503912
38373,0.503912
38374,0.00723787
38375,0.0172144
38376,0.503912
38377,0.503912
38378,0.503912
38379,0.503912
38380,0.0271909
38381,0.503912
38382,0.503912
38383,0.503912
38384,0.503912
38385,0.503912
38386,0.503912
38387,0.503912
38388,0.503912
38389,0.503912
38390,0.503912
38391,0.503912
38392,0.00723787
38393,0.503912
38394,0.00723787
38395,0.503912
38396,0.503912
38397,0.503912
38398,0.503912
38399,0.503912
38400,0.503912
38401,0.503912
38402,0.503912
38403,0.503912
38404,0.503912
38405,0.503912
38406,0.503912
38407,0.00723787
38408,0.503912
38409,0.0105634
38410,0.503912
38411,0.503912
38412,0.503912
38413,0.503912
38414,0.503912
38415,0.503912
38416,0.503912
38417,0.503912
38418,0.503912
38419,0.503912
38420,0.0305164
38421,0.503912
38422,0.0271909
38423,0.503912
38424,0.503912
38425,0.503912
38426,0.503912
38427,0.503912
38428,0.0138889
38429,0.503912
38430,0.0138889
38431,0.503912
38432,0.503912
38433,0.503912
38434,0.503912
38435,0.503912
38436,0.503912
38437,0.0105634
38438,0.503912
38439,0.503912
38440,0.503912
38441,0.503912
38442,0.503912
38443,0.503912
38444,0.503912
38445,0.503912
38446,0.503912
38447,0.503912
38448,0.503912
38449,0.503912
38450,0.503912
38451,0.00723787
38452,0.503912
38453,0.503912
38454,0.503912
38455,0.503912
38456,0.503912
38457,0.503912
38458,0.503912
38459,0.503912
38460,0.503912
38461,0.503912
38462,0.503912
38463,0.00723787
38464,0.503912
38465,0.503912
38466,0.503912
38467,0.503912
38468,0.00723787
38469,0.503912
38470,0.503912
38471,0.503912
38472,0.503912
38473,0.503912
38474,0.503912
38475,0.503912
38476,0.503912
38477,0.503912
38478,0.503912
38479,0.503912
38480,0.503912
38481,0.503912
38482,0.0305164
38483,0.503912
38484,0.503912
38485,0.503912
38486,0.503912
38487,0.503912
38488,0.503912
38489,0.503912
38490,0.503912
38491,0.0172144
38492,0.0105634
38493,0.503912
38494,0.503912
38495,0.0205399
38496,0.503912
38497,0.503912
38498,0.503912
38499,0.503912
38500,0.503912
38501,0.503912
38502,0.503912
38503,0.503912
38504,0.503912
38505,0.503912
38506,0.503912
38507,0.503912
38508,0.503912
38509,0.503912
38510,0.503912
38511,0.503912
38512,0.503912
38513,0.0138889
38514,0.503912
38515,0.503912
38516,0.503912
38517,0.503912
38518,0.503912
38519,0.503912
38520,0.503912
38521,0.503912
38522,0.503912
38523,0.503912
38524,0.503912
38525,0.503912
38526,0.503912
38527,0.503912
38528,0.503912
38529,0.503912
38530,0.503912
38531,0.503912
38532,0.503912
38533,0.00723787
38534,0.503912
38535,0.503912
38536,0.503912
38537,0.503912
38538,0.503912
38539,0.503912
38540,0.503912
38541,0.503912
38542,0.0105634
38543,0.503912
38544,0.503912
38545,0.00723787
38546,0.0105634
38547,0.0238654
38548,0.503912
38549,0.503912
38550,0.503912
38551,0.503912
38552,0.503912
38553,0.503912
38554,0.503912
38555,0.503912
38556,0.503912
38557,0.503912
38558,0.503912
38559,0.0105634
38560,0.0105634
38561,0.503912
38562,0.00723787
38563,0.503912
38564,0.503912
38565,0.503912
38566,0.503912
38567,0.00723787
38568,0.503912
38569,0.503912
38570,0.0138889
38571,0.503912
38572,0.503912
38573,0.503912
38574,0.503912
38575,0.503912
38576,0.503912
38577,0.503912
38578,0.503912
38579,0.503912
38580,0.503912
38581,0.503912
38582,0.503912
38583,0.503912
38584,0.503912
38585,0.503912
38586,0.503912
38587,0.503912
38588,0.503912
38589,0.503912
38590,0.503912
38591,0.0105634
38592,0.503912
38593,0.0305164
38594,0.503912
38595,0.503912
38596,0.503912
38597,0.503912
38598,0.503912
38599,0.503912
38600,0.0271909
38601,0.503912
38602,0.503912
38603,0.503912
38604,0.503912
38605,0.503912
38606,0.0105634
38607,0.503912
38608,0.503912
38609,0.503912
38610,0.00723787
38611,0.503912
38612,0.503912
38613,0.150235
38614,0.503912
38615,0.503912
38616,0.503912
38617,0.503912
38618,0.503912
38619,0.503912
38620,0.503912
38621,0.503912
38622,0.503912
38623,0.503912
38624,0.503912
38625,0.503912
38626,0.503912
38627,0.503912
38628,0.503912
38629,0.503912
38630,0.503912
38631,0.503912
38632,0.503912
38633,0.503912
38634,0.503912
38635,0.503912
38636,0.503912
38637,0.503912
38638,0.503912
38639,0.503912
38640,0.503912
38641,0.503912
38642,0.503912
38643,0.503912
38644,0.503912
38645,0.503912
38646,0.503912
38647,0.503912
38648,0.503912
38649,0.503912
38650,0.503912
38651,0.503912
38652,0.00723787
38653,0.503912
38654,0.0138889
38655,0.503912
38656,0.503912
38657,0.503912
38658,0.503912
38659,0.503912
38660,0.503912
38661,0.503912
38662,0.503912
38663,0.503912
38664,0.503912
38665,0.503912
38666,0.503912
38667,0.503912
38668,0.503912
38669,0.503912
38670,0.503912
38671,0.503912
38672,0.503912
38673,0.503912
38674,0.503912
38675,0.503912
38676,0.503912
38677,0.0105634
38678,0.503912
38679,0.00723787
38680,0.503912
38681,0.503912
38682,0.503912
38683,0.503912
38684,0.503912
38685,0.00723787
38686,0.503912
38687,0.503912
38688,0.0105634
38689,0.503912
38690,0.503912
38691,0.503912
38692,0.503912
38693,0.503912
38694,0.503912
38695,0.503912
38696,0.0138889
38697,0.503912
38698,0.503912
38699,0.503912
38700,0.503912
38701,0.503912
38702,0.503912
38703,0.503912
38704,0.0271909
38705,0.503912
38706,0.503912
38707,0.503912
38708,0.503912
38709,0.503912
38710,0.503912
38711,0.00723787
38712,0.0105634
38713,0.0105634
38714,0.503912
38715,0.503912
38716,0.503912
38717,0.503912
38718,0.503912
38719,0.503912
38720,0.503912
38721,0.503912
38722,0.503912
38723,0.503912
38724,0.503912
38725,0.00723787
38726,0.503912
38727,0.503912
38728,0.503912
38729,0.503912
38730,0.503912
38731,0.503912
38732,0.503912
38733,0.503912
38734,0.503912
38735,0.503912
38736,0.503912
38737,0.503912
38738,0.503912
38739,0.503912
38740,0.503912
38741,0.503912
38742,0.503912
38743,0.503912
38744,0.503912
38745,0.503912
38746,0.503912
38747,0.503912
38748,0.503912
38749,0.503912
38750,0.503912
38751,0.503912
38752,0.503912
38753,0.503912
38754,0.503912
38755,0.503912
38756,0.503912
38757,0.0172144
38758,0.503912
38759,0.503912
38760,0.00723787
38761,0.503912
38762,0.503912
38763,0.503912
38764,0.503912
38765,0.503912
38766,0.503912
38767,0.503912
38768,0.503912
38769,0.503912
38770,0.503912
38771,0.0105634
38772,0.503912
38773,0.0105634
38774,0.00723787
38775,0.00723787
38776,0.503912
38777,0.503912
38778,0.503912
38779,0.503912
38780,0.503912
38781,0.503912
38782,0.503912
38783,0.503912
38784,0.503912
38785,0.503912
38786,0.503912
38787,0.503912
38788,0.503912
38789,0.503912
38790,0.503912
38791,0.503912
38792,0.503912
38793,0.503912
38794,0.503912
38795,0.503912
38796,0.0105634
38797,0.503912
38798,0.503912
38799,0.503912
38800,0.503912
38801,0.503912
38802,0.503912
38803,0.503912
38804,0.0105634
38805,0.503912
38806,0.00723787
38807,0.503912
38808,0.0105634
38809,0.00723787
38810,0.503912
38811,0.503912
38812,0.503912
38813,0.503912
38814,0.0205399
38815,0.503912
38816,0.503912
38817,0.503912
38818,0.503912
38819,0.503912
38820,0.503912
38821,0.503912
38822,0.0172144
38823,0.503912
38824,0.503912
38825,0.503912
38826,0.503912
38827,0.503912
38828,0.503912
38829,0.503912
38830,0.503912
38831,0.503912
38832,0.503912
38833,0.503912
38834,0.503912
38835,0.503912
38836,0.503912
38837,0.503912
38838,0.503912
38839,0.503912
38840,0.503912
38841,0.503912
38842,0.503912
38843,0.503912
38844,0.503912
38845,0.503912
38846,0.0305164
38847,0.503912
38848,0.503912
38849,0.103678
38850,0.503912
38851,0.503912
38852,0.503912
38853,0.503912
38854,0.503912
38855,0.503912
38856,0.00723787
38857,0.503912
38858,0.503912
38859,0.0138889
38860,0.503912
38861,0.503912
38862,0.503912
38863,0.503912
38864,0.00723787
38865,0.503912
38866,0.503912
38867,0.0138889
38868,0.503912
38869,0.503912
38870,0.0903756
38871,0.00723787
38872,0.503912
38873,0.503912
38874,0.503912
38875,0.503912
38876,0.503912
38877,0.503912
38878,0.503912
38879,0.503912
38880,0.503912
38881,0.503912
38882,0.503912
38883,0.503912
38884,0.503912
38885,0.503912
38886,0.503912
38887,0.503912
38888,0.503912
38889,0.503912
38890,0.503912
38891,0.503912
38892,0.503912
38893,0.503912
38894,0.503912
38895,0.503912
38896,0.00723787
38897,0.503912
38898,0.503912
38899,0.503912
38900,0.503912
38901,0.503912
38902,0.503912
38903,0.503912
38904,0.503912
38905,0.503912
38906,0.503912
38907,0.503912
38908,0.503912
38909,0.503912
38910,0.503912
38911,0.503912
38912,0.503912
38913,0.503912
38914,0.0371674
38915,0.503912
38916,0.503912
38917,0.503912
38918,0.503912
38919,0.0371674
38920,0.503912
38921,0.503912
38922,0.503912
38923,0.503912
38924,0.00723787
38925,0.503912
38926,0.503912
38927,0.503912
38928,0.0172144
38929,0.503912
38930,0.503912
38931,0.503912
38932,0.503912
38933,0.503912
38934,0.503912
38935,0.503912
38936,0.503912
38937,0.503912
38938,0.503912
38939,0.503912
38940,0.00723787
38941,0.503912
38942,0.503912
38943,0.503912
38944,0.503912
38945,0.0305164
38946,0.0105634
38947,0.503912
38948,0.503912
38949,0.503912
38950,0.503912
38951,0.503912
38952,0.503912
38953,0.503912
38954,0.503912
38955,0.503912
38956,0.503912
38957,0.503912
38958,0.503912
38959,0.0138889
38960,0.503912
38961,0.0105634
38962,0.503912
38963,0.503912
38964,0.0205399
38965,0.503912
38966,0.503912
38967,0.503912
38968,0.503912
38969,0.503912
38970,0.503912
38971,0.503912
38972,0.503912
38973,0.503912
38974,0.503912
38975,0.503912
38976,0.503912
38977,0.503912
38978,0.503912
38979,0.503912
38980,0.503912
38981,0.503912
38982,0.503912
38983,0.503912
38984,0.503912
38985,0.503912
38986,0.503912
38987,0.503912
38988,0.503912
38989,0.503912
38990,0.503912
38991,0.0138889
38992,0.503912
38993,0.0105634
38994,0.060446
38995,0.503912
38996,0.503912
38997,0.503912
38998,0.503912
38999,0.503912
39000,0.503912
39001,0.503912
39002,0.503912
39003,0.503912
39004,0.503912
39005,0.503912
39006,0.00723787
39007,0.503912
39008,0.503912
39009,0.503912
39010,0.503912
39011,0.503912
39012,0.503912
39013,0.503912
39014,0.503912
39015,0.0105634
39016,0.503912
39017,0.503912
39018,0.0438185
39019,0.503912
39020,0.503912
39021,0.503912
39022,0.503912
39023,0.503912
39024,0.503912
39025,0.503912
39026,0.503912
39027,0.503912
39028,0.503912
39029,0.503912
39030,0.503912
39031,0.00723787
39032,0.503912
39033,0.503912
39034,0.503912
39035,0.503912
39036,0.503912
39037,0.503912
39038,0.503912
39039,0.503912
39040,0.503912
39041,0.503912
39042,0.503912
39043,0.00723787
39044,0.503912
39045,0.503912
39046,0.00723787
39047,0.503912
39048,0.503912
39049,0.0172144
39050,0.503912
39051,0.503912
39052,0.503912
39053,0.503912
39054,0.503912
39055,0.503912
39056,0.503912
39057,0.503912
39058,0.503912
39059,0.503912
39060,0.503912
39061,0.503912
39062,0.503912
39063,0.0504695
39064,0.503912
39065,0.503912
39066,0.503912
39067,0.0138889
39068,0.0138889
39069,0.503912
39070,0.503912
39071,0.503912
39072,0.503912
39073,0.503912
39074,0.503912
39075,0.503912
39076,0.503912
39077,0.503912
39078,0.503912
39079,0.503912
39080,0.503912
39081,0.503912
39082,0.0205399
39083,0.503912
39084,0.503912
39085,0.503912
39086,0.503912
39087,0.503912
39088,0.503912
39089,0.00723787
39090,0.503912
39091,0.503912
39092,0.503912
39093,0.503912
39094,0.503912
39095,0.503912
39096,0.503912
39097,0.503912
39098,0.503912
39099,0.503912
39100,0.503912
39101,0.503912
39102,0.503912
39103,0.503912
39104,0.503912
39105,0.503912
39106,0.503912
39107,0.0105634
39108,0.503912
39109,0.503912
39110,0.00723787
39111,0.503912
39112,0.0138889
39113,0.503912
39114,0.0105634
39115,0.0338419
39116,0.503912
39117,0.503912
39118,0.503912
39119,0.503912
39120,0.503912
39121,0.503912
39122,0.503912
39123,0.503912
39124,0.503912
39125,0.503912
39126,0.503912
39127,0.503912
39128,0.503912
39129,0.503912
39130,0.503912
39131,0.503912
39132,0.503912
39133,0.503912
39134,0.503912
39135,0.0105634
39136,0.00723787
39137,0.503912
39138,0.503912
39139,0.503912
39140,0.503912
39141,0.503912
39142,0.503912
39143,0.503912
39144,0.503912
39145,0.503912
39146,0.503912
39147,0.0105634
39148,0.503912
39149,0.503912
39150,0.503912
39151,0.503912
39152,0.503912
39153,0.503912
39154,0.503912
39155,0.503912
39156,0.503912
39157,0.503912
39158,0.503912
39159,0.503912
39160,0.503912
39161,0.503912
39162,0.503912
39163,0.503912
39164,0.503912
39165,0.503912
39166,0.503912
39167,0.503912
39168,0.503912
39169,0.503912
39170,0.00723787
39171,0.503912
39172,0.503912
39173,0.00723787
39174,0.503912
39175,0.503912
39176,0.503912
39177,0.503912
39178,0.503912
39179,0.503912
39180,0.503912
39181,0.503912
39182,0.503912
39183,0.503912
39184,0.503912
39185,0.503912
39186,0.503912
39187,0.503912
39188,0.503912
39189,0.503912
39190,0.503912
39191,0.503912
39192,0.503912
39193,0.503912
39194,0.503912
39195,0.503912
39196,0.503912
39197,0.503912
39198,0.503912
39199,0.503912
39200,0.503912
39201,0.503912
39202,0.503912
39203,0.503912
39204,0.503912
39205,0.503912
39206,0.503912
39207,0.503912
39208,0.503912
39209,0.503912
39210,0.503912
39211,0.503912
39212,0.503912
39213,0.0205399
39214,0.503912
39215,0.503912
39216,0.503912
39217,0.503912
39218,0.503912
39219,0.067097
39220,0.503912
39221,0.503912
39222,0.503912
39223,0.503912
39224,0.00723787
39225,0.503912
39226,0.503912
39227,0.503912
39228,0.503912
39229,0.503912
39230,0.503912
39231,0.00723787
39232,0.503912
39233,0.503912
39234,0.503912
39235,0.503912
39236,0.503912
39237,0.503912
39238,0.503912
39239,0.503912
39240,0.503912
39241,0.00723787
39242,0.503912
39243,0.503912
39244,0.503912
39245,0.503912
39246,0.503912
39247,0.503912
39248,0.503912
39249,0.0338419
39250,0.503912
39251,0.503912
39252,0.503912
39253,0.0138889
39254,0.503912
39255,0.503912
39256,0.0172144
39257,0.503912
39258,0.503912
39259,0.503912
39260,0.503912
39261,0.503912
39262,0.503912
39263,0.503912
39264,0.503912
39265,0.503912
39266,0.503912
39267,0.503912
39268,0.503912
39269,0.0105634
39270,0.0338419
39271,0.503912
39272,0.503912
39273,0.503912
39274,0.503912
39275,0.503912
39276,0.503912
39277,0.503912
39278,0.0105634
39279,0.503912
39280,0.503912
39281,0.503912
39282,0.503912
39283,0.503912
39284,0.503912
39285,0.503912
39286,0.503912
39287,0.503912
39288,0.503912
39289,0.503912
39290,0.503912
39291,0.503912
39292,0.503912
39293,0.503912
39294,0.503912
39295,0.503912
39296,0.503912
39297,0.503912
39298,0.503912
39299,0.503912
39300,0.503912
39301,0.503912
39302,0.503912
39303,0.503912
39304,0.503912
39305,0.503912
39306,0.503912
39307,0.503912
39308,0.503912
39309,0.503912
39310,0.503912
39311,0.503912
39312,0.503912
39313,0.00723787
39314,0.503912
39315,0.503912
39316,0.503912
39317,0.503912
39318,0.503912
39319,0.503912
39320,0.0371674
39321,0.503912
39322,0.503912
39323,0.503912
39324,0.503912
39325,0.503912
39326,0.0138889
39327,0.503912
39328,0.503912
39329,0.503912
39330,0.503912
39331,0.503912
39332,0.503912
39333,0.503912
39334,0.503912
39335,0.503912
39336,0.0138889
39337,0.503912
39338,0.0105634
39339,0.503912
39340,0.503912
39341,0.503912
39342,0.503912
39343,0.503912
39344,0.0138889
39345,0.503912
39346,0.503912
39347,0.503912
39348,0.0105634
39349,0.503912
39350,0.503912
39351,0.503912
39352,0.503912
39353,0.503912
39354,0.503912
39355,0.00723787
39356,0.503912
39357,0.503912
39358,0.503912
39359,0.503912
39360,0.503912
39361,0.503912
39362,0.503912
39363,0.503912
39364,0.503912
39365,0.503912
39366,0.503912
39367,0.503912
39368,0.503912
39369,0.503912
39370,0.00723787
39371,0.503912
39372,0.503912
39373,0.503912
39374,0.503912
39375,0.503912
39376,0.503912
39377,0.503912
39378,0.0172144
39379,0.503912
39380,0.503912
39381,0.503912
39382,0.0172144
39383,0.0172144
39384,0.503912
39385,0.503912
39386,0.503912
39387,0.503912
39388,0.503912
39389,0.503912
39390,0.503912
39391,0.503912
39392,0.503912
39393,0.0138889
39394,0.503912
39395,0.503912
39396,0.503912
39397,0.00723787
39398,0.503912
39399,0.503912
39400,0.503912
39401,0.503912
39402,0.503912
39403,0.503912
39404,0.503912
39405,0.503912
39406,0.503912
39407,0.503912
39408,0.503912
39409,0.503912
39410,0.503912
39411,0.503912
39412,0.503912
39413,0.503912
39414,0.503912
39415,0.0305164
39416,0.503912
39417,0.503912
39418,0.503912
39419,0.503912
39420,0.503912
39421,0.503912
39422,0.0338419
39423,0.503912
39424,0.503912
39425,0.503912
39426,0.0105634
39427,0.503912
39428,0.503912
39429,0.0172144
39430,0.503912
39431,0.503912
39432,0.503912
39433,0.503912
39434,0.503912
39435,0.503912
39436,0.0205399
39437,0.503912
39438,0.503912
39439,0.00723787
39440,0.503912
39441,0.503912
39442,0.00723787
39443,0.503912
39444,0.503912
39445,0.503912
39446,0.503912
39447,0.503912
39448,0.503912
39449,0.503912
39450,0.503912
39451,0.503912
39452,0.0172144
39453,0.0205399
39454,0.00723787
39455,0.503912
39456,0.503912
39457,0.503912
39458,0.503912
39459,0.503912
39460,0.503912
39461,0.503912
39462,0.503912
39463,0.503912
39464,0.503912
39465,0.503912
39466,0.503912
39467,0.503912
39468,0.503912
39469,0.503912
39470,0.503912
39471,0.503912
39472,0.503912
39473,0.0105634
39474,0.503912
39475,0.0138889
39476,0.503912
39477,0.503912
39478,0.503912
39479,0.503912
39480,0.503912
39481,0.503912
39482,0.503912
39483,0.503912
39484,0.503912
39485,0.503912
39486,0.503912
39487,0.503912
39488,0.503912
39489,0.0105634
39490,0.503912
39491,0.503912
39492,0.503912
39493,0.503912
39494,0.503912
39495,0.503912
39496,0.503912
39497,0.503912
39498,0.503912
39499,0.503912
39500,0.503912
39501,0.00723787
39502,0.0138889
39503,0.503912
39504,0.503912
39505,0.503912
39506,0.503912
39507,0.503912
39508,0.067097
39509,0.040493
39510,0.503912
39511,0.503912
39512,0.503912
39513,0.503912
39514,0.503912
39515,0.503912
39516,0.503912
39517,0.503912
39518,0.503912
39519,0.503912
39520,0.503912
39521,0.503912
39522,0.503912
39523,0.503912
39524,0.0138889
39525,0.503912
39526,0.503912
39527,0.503912
39528,0.503912
39529,0.503912
39530,0.503912
39531,0.503912
39532,0.503912
39533,0.503912
39534,0.503912
39535,0.503912
39536,0.503912
39537,0.503912
39538,0.00723787
39539,0.503912
39540,0.503912
39541,0.503912
39542,0.503912
39543,0.503912
39544,0.503912
39545,0.503912
39546,0.503912
39547,0.00723787
39548,0.503912
39549,0.503912
39550,0.503912
39551,0.0105634
39552,0.503912
39553,0.503912
39554,0.503912
39555,0.0172144
39556,0.503912
39557,0.503912
39558,0.503912
39559,0.503912
39560,0.503912
39561,0.503912
39562,0.0105634
39563,0.503912
39564,0.503912
39565,0.503912
39566,0.0305164
39567,0.503912
39568,0.503912
39569,0.503912
39570,0.503912
39571,0.503912
39572,0.503912
39573,0.503912
39574,0.503912
39575,0.503912
39576,0.0138889
39577,0.503912
39578,0.503912
39579,0.503912
39580,0.0238654
39581,0.503912
39582,0.503912
39583,0.503912
39584,0.503912
39585,0.503912
39586,0.503912
39587,0.503912
39588,0.503912
39589,0.503912
39590,0.503912
39591,0.503912
39592,0.503912
39593,0.503912
39594,0.503912
39595,0.503912
39596,0.503912
39597,0.503912
39598,0.503912
39599,0.503912
39600,0.503912
39601,0.503912
39602,0.503912
39603,0.503912
39604,0.00723787
39605,0.503912
39606,0.503912
39607,0.503912
39608,0.00723787
39609,0.503912
39610,0.503912
39611,0.503912
39612,0.503912
39613,0.503912
39614,0.503912
39615,0.503912
39616,0.503912
39617,0.503912
39618,0.0271909
39619,0.503912
39620,0.503912
39621,0.503912
39622,0.00723787
39623,0.503912
39624,0.503912
39625,0.503912
39626,0.503912
39627,0.503912
39628,0.503912
39629,0.503912
39630,0.00723787
39631,0.503912
39632,0.503912
39633,0.00723787
39634,0.503912
39635,0.503912
39636,0.503912
39637,0.503912
39638,0.503912
39639,0.503912
39640,0.503912
39641,0.503912
39642,0.503912
39643,0.503912
39644,0.503912
39645,0.503912
39646,0.503912
39647,0.503912
39648,0.503912
39649,0.503912
39650,0.00723787
39651,0.503912
39652,0.503912
39653,0.503912
39654,0.503912
39655,0.503912
39656,0.503912
39657,0.503912
39658,0.503912
39659,0.0105634
39660,0.503912
39661,0.503912
39662,0.503912
39663,0.503912
39664,0.503912
39665,0.503912
39666,0.503912
39667,0.503912
39668,0.503912
39669,0.503912
39670,0.503912
39671,0.503912
39672,0.503912
39673,0.503912
39674,0.503912
39675,0.503912
39676,0.503912
39677,0.503912
39678,0.503912
39679,0.503912
39680,0.00723787
39681,0.0238654
39682,0.503912
39683,0.503912
39684,0.503912
39685,0.503912
39686,0.503912
39687,0.503912
39688,0.503912
39689,0.503912
39690,0.503912
39691,0.00723787
39692,0.503912
39693,0.503912
39694,0.503912
39695,0.503912
39696,0.503912
39697,0.503912
39698,0.00723787
39699,0.503912
39700,0.503912
39701,0.503912
39702,0.503912
39703,0.503912
39704,0.503912
39705,0.00723787
39706,0.503912
39707,0.503912
39708,0.503912
39709,0.503912
39710,0.503912
39711,0.503912
39712,0.503912
39713,0.503912
39714,0.503912
39715,0.503912
39716,0.503912
39717,0.503912
39718,0.503912
39719,0.503912
39720,0.503912
39721,0.503912
39722,0.0271909
39723,0.503912
39724,0.503912
39725,0.503912
39726,0.503912
39727,0.503912
39728,0.503912
39729,0.503912
39730,0.503912
39731,0.503912
39732,0.503912
39733,0.503912
39734,0.503912
39735,0.503912
39736,0.503912
39737,0.503912
39738,0.503912
39739,0.503912
39740,0.503912
39741,0.503912
39742,0.503912
39743,0.503912
39744,0.503912
39745,0.503912
39746,0.503912
39747,0.503912
39748,0.503912
39749,0.503912
39750,0.503912
39751,0.503912
39752,0.0105634
39753,0.503912
39754,0.503912
39755,0.00723787
39756,0.503912
39757,0.503912
39758,0.503912
39759,0.503912
39760,0.503912
39761,0.503912
39762,0.503912
39763,0.503912
39764,0.503912
39765,0.503912
39766,0.0138889
39767,0.503912
39768,0.503912
39769,0.503912
39770,0.503912
39771,0.503912
39772,0.503912
39773,0.503912
39774,0.503912
39775,0.503912
39776,0.503912
39777,0.503912
39778,0.503912
39779,0.503912
39780,0.503912
39781,0.503912
39782,0.0105634
39783,0.503912
39784,0.503912
39785,0.503912
39786,0.503912
39787,0.503912
39788,0.503912
39789,0.503912
39790,0.503912
39791,0.503912
39792,0.0172144
39793,0.503912
39794,0.503912
39795,0.503912
39796,0.503912
39797,0.503912
39798,0.503912
39799,0.503912
39800,0.503912
39801,0.503912
39802,0.503912
39803,0.0105634
39804,0.503912
39805,0.503912
39806,0.503912
39807,0.503912
39808,0.503912
39809,0.503912
39810,0.503912
39811,0.503912
39812,0.503912
39813,0.503912
39814,0.503912
39815,0.00723787
39816,0.503912
39817,0.0105634
39818,0.503912
39819,0.503912
39820,0.503912
39821,0.503912
39822,0.503912
39823,0.503912
39824,0.503912
39825,0.503912
39826,0.503912
39827,0.503912
39828,0.00723787
39829,0.503912
39830,0.0438185
39831,0.503912
39832,0.503912
39833,0.503912
39834,0.503912
39835,0.503912
39836,0.503912
39837,0.503912
39838,0.503912
39839,0.503912
39840,0.503912
39841,0.503912
39842,0.503912
39843,0.503912
39844,0.503912
39845,0.503912
39846,0.503912
39847,0.503912
39848,0.503912
39849,0.0172144
39850,0.503912
39851,0.503912
39852,0.503912
39853,0.503912
39854,0.503912
39855,0.503912
39856,0.0205399
39857,0.0172144
39858,0.0138889
39859,0.503912
39860,0.503912
39861,0.00723787
39862,0.503912
39863,0.503912
39864,0.0138889
39865,0.503912
39866,0.503912
39867,0.503912
39868,0.503912
39869,0.503912
39870,0.503912
39871,0.503912
39872,0.503912
39873,0.503912
39874,0.503912
39875,0.503912
39876,0.503912
39877,0.503912
39878,0.503912
39879,0.503912
39880,0.503912
39881,0.503912
39882,0.503912
39883,0.503912
39884,0.503912
39885,0.503912
39886,0.503912
39887,0.503912
39888,0.503912
39889,0.503912
39890,0.503912
39891,0.503912
39892,0.00723787
39893,0.503912
39894,0.503912
39895,0.503912
39896,0.503912
39897,0.503912
39898,0.503912
39899,0.503912
39900,0.503912
39901,0.503912
39902,0.503912
39903,0.503912
39904,0.503912
39905,0.503912
39906,0.503912
39907,0.503912
39908,0.503912
39909,0.503912
39910,0.503912
39911,0.0305164
39912,0.503912
39913,0.503912
39914,0.503912
39915,0.503912
39916,0.00723787
39917,0.503912
39918,0.503912
39919,0.503912
39920,0.503912
39921,0.503912
39922,0.503912
39923,0.503912
39924,0.503912
39925,0.503912
39926,0.503912
39927,0.503912
39928,0.503912
39929,0.0138889
39930,0.503912
39931,0.503912
39932,0.503912
39933,0.503912
39934,0.503912
39935,0.503912
39936,0.503912
39937,0.503912
39938,0.503912
39939,0.503912
39940,0.503912
39941,0.503912
39942,0.503912
39943,0.503912
39944,0.503912
39945,0.503912
39946,0.503912
39947,0.503912
39948,0.0105634
39949,0.0138889
39950,0.0438185
39951,0.503912
39952,0.503912
39953,0.503912
39954,0.00723787
39955,0.503912
39956,0.503912
39957,0.0172144
39958,0.503912
39959,0.503912
39960,0.503912
39961,0.00723787
39962,0.503912
39963,0.503912
39964,0.503912
39965,0.503912
39966,0.503912
39967,0.503912
39968,0.503912
39969,0.0138889
39970,0.503912
39971,0.503912
39972,0.503912
39973,0.503912
39974,0.503912
39975,0.503912
39976,0.0371674
39977,0.0205399
39978,0.503912
39979,0.503912
39980,0.503912
39981,0.503912
